CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Reason
5175-WLYXL,Lone Pine,93545,36.590415,-118.073839,Male,No,No,No,22,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.85,1600.25,No,0,
5175-AOBHI,Hamilton City,95951,39.732767,-122.042298,Female,No,No,No,4,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46,193.6,Yes,1,Lack of self-service on Website
5174-RNGBH,Live Oak,95953,39.258746,-121.77697,Female,No,No,No,9,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,Yes,1,Network reliability
5174-ITUMV,San Jacinto,92583,33.796568,-116.924723,Male,No,Yes,Yes,67,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,No,0,
5173-WXOQV,Dos Palos,93620,37.045728,-120.630682,Male,No,Yes,No,2,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.2,143.65,No,0,
5172-RKOCB,Piercy,95587,39.955587,-123.681175,Male,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875,No,0,
5172-MIGPM,Orange,92865,33.828779,-117.848299,Male,No,No,No,4,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,No,0,
5170-PTRKA,Atherton,94027,37.454924,-122.203168,Female,No,Yes,No,49,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782,No,0,
5168-MSWXT,Essex,92332,34.9436,-115.287901,Male,No,Yes,Yes,8,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,No,0,
5168-MQQCA,Yucaipa,92399,34.04597,-117.011825,Female,No,Yes,No,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,0,
5167-ZFFMM,Indio,92201,33.713891,-116.237257,Male,No,No,No,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,Network reliability
5167-GBFRE,Oakland,94602,37.803883,-122.208417,Male,Yes,No,No,4,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,1,Don't know
5161-XEUVX,Lynwood,90262,33.923573,-118.200669,Male,No,Yes,No,37,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,No,0,
5161-UBZXI,Alamo,94507,37.855717,-121.994813,Male,No,Yes,Yes,69,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,No,0,
5160-UXJED,San Diego,92101,32.72523,-117.171346,Male,No,No,No,17,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.6,681.4,No,0,
5159-YFPKQ,Moreno Valley,92551,33.88274,-117.224878,Female,No,No,No,2,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,Yes,1,Attitude of support person
5156-UMKOW,San Simeon,93452,35.746484,-121.223355,Female,No,No,Yes,3,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.65,90.05,No,0,
5155-AZQPB,San Diego,92114,32.707892,-117.05512,Female,No,Yes,Yes,28,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,No,0,
5154-VEKBL,Bodfish,93205,35.523991,-118.400432,Female,No,No,No,9,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,Yes,1,Competitor offered higher download speeds
5153-RTHKF,Palm Springs,92264,33.745746,-116.514215,Female,No,No,No,34,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,No,0,
5153-LXKDT,Danville,94506,37.791481,-121.903253,Male,No,Yes,Yes,68,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,No,0,
5151-HQRDG,Placerville,95667,38.733714,-120.795213,Male,No,Yes,No,37,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.05,2030.75,No,0,
5150-LJNSR,Tustin,92782,33.738543,-117.785046,Male,No,Yes,Yes,31,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.05,3082.1,No,0,
5150-ITWWB,Hamilton City,95951,39.732767,-122.042298,Male,Yes,No,No,3,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,0,
5149-TGWDZ,San Francisco,94118,37.781304,-122.461522,Female,No,No,No,21,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,No,0,
5149-QYTTU,Long Beach,90814,33.771612,-118.143866,Female,No,Yes,Yes,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.15,6770.85,No,0,
5149-CUZUJ,Helendale,92342,34.757783,-117.33997,Male,No,Yes,No,28,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),92.9,2768.35,No,0,
5148-ORICT,Olivehurst,95961,39.082568,-121.55325,Female,No,Yes,No,64,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,No,0,
5146-CBVOE,San Francisco,94134,37.721052,-122.413573,Female,No,No,No,16,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,No,0,
5144-TVGLP,Los Angeles,90002,33.949255,-118.246978,Male,Yes,No,No,38,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653,No,0,
5143-EGQFK,Imperial,92251,32.858595,-115.662709,Female,Yes,No,No,10,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,1,Network reliability
5141-ZUVBH,Boron,93516,34.95703,-117.73045,Female,No,No,Yes,9,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93,870.25,No,0,
5140-FOMCQ,Oakland,94602,37.803883,-122.208417,Female,No,Yes,No,59,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,No,0,
5138-WVKYJ,Mojave,93501,35.097323,-118.171288,Male,No,No,No,10,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,Competitor offered higher download speeds
5136-RGMZO,Gardena,90247,33.890853,-118.297967,Male,No,No,No,31,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,No,0,
5136-KCKGI,Templeton,93465,35.536115,-120.739231,Female,No,Yes,No,33,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467,Yes,1,Competitor had better devices
5136-GFPMB,Spring Valley,91978,32.730264,-116.950963,Male,No,No,No,54,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,No,0,
5135-RDDQL,Corning,96021,39.913777,-122.289984,Female,No,Yes,Yes,63,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,No,0,
5135-GRQJV,Cantua Creek,93608,36.488056,-120.407691,Male,Yes,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,0,
5134-IKDAY,Twain,95984,40.022184,-121.062384,Female,No,Yes,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,Service dissatisfaction
5133-VRSAB,Olema,94950,38.052209,-122.775567,Male,No,No,No,8,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,No,0,
5133-POWUA,Somerset,95684,38.606703,-120.586659,Male,No,No,No,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,No,0,
5131-PONJI,Upper Lake,95485,39.220368,-122.907693,Male,No,Yes,Yes,49,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,No,0,
5130-YPIRV,San Diego,92119,32.802959,-117.027095,Female,No,Yes,No,62,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72,4284.2,No,0,
5130-IEKQT,San Francisco,94109,37.794487,-122.42227,Male,Yes,No,No,25,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,Yes,1,Price too high
5129-JLPIS,Los Angeles,90016,34.028331,-118.354338,Male,No,No,No,25,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,2686.05,No,0,
5129-HHMZC,Van Nuys,91401,34.178483,-118.431791,Female,No,Yes,No,43,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,3574.5,No,0,
5127-BZENZ,Mcarthur,96056,41.10831,-121.360362,Female,No,Yes,No,56,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No,0,
5126-RCXYW,Alhambra,91803,34.074736,-118.145959,Male,No,Yes,Yes,54,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),46,2424.05,No,0,
5125-CNDSP,Big Creek,93605,37.17277,-119.2997,Male,No,No,No,63,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.6,2588.95,No,0,
5122-CYFXA,Beverly Hills,90212,34.062095,-118.401508,Female,No,No,No,3,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.3,244.1,No,0,
5120-ZBLAI,King City,93930,36.220761,-120.980777,Female,No,Yes,No,50,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,No,0,
5119-NZPTV,Sacramento,95823,38.475465,-121.443625,Male,Yes,Yes,No,2,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,No,0,
5119-KEPFY,San Jose,95131,37.387027,-121.897775,Male,No,Yes,No,36,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95,3440.25,No,0,
5118-MUEYH,Grand Terrace,92313,34.029175,-117.307211,Female,No,Yes,No,48,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,0,
5117-ZSMHQ,Pioneer,95666,38.546999,-120.271114,Female,No,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,No,0,
5117-IFGPS,Tahoe City,96145,39.178337,-120.162806,Male,Yes,Yes,No,29,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,0,
5115-GZDEL,Chula Vista,91911,32.607964,-117.059459,Male,No,No,Yes,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,0,
5110-CHOPY,Carlsbad,92009,33.098018,-117.258203,Female,No,No,No,60,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,No,0,
5108-ADXWO,San Francisco,94130,37.820894,-122.369725,Male,No,No,No,11,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,1,Competitor made better offer
5103-MHMHY,Los Osos,93402,35.279984,-120.824288,Female,No,No,Yes,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,1,Attitude of support person
5099-BAILX,Santa Barbara,93101,34.419203,-119.710008,Male,Yes,Yes,No,43,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,Competitor made better offer
5095-ETBRJ,Lakeport,95453,39.080469,-122.955176,Female,No,Yes,No,55,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,56.8,3112.05,No,0,
5095-AESKG,Sausalito,94965,37.848641,-122.515692,Female,No,Yes,No,3,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,Competitor offered higher download speeds
5092-STPKP,Platina,96076,40.367964,-122.937379,Female,No,No,No,24,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,0,
5091-HFAZW,Santa Fe Springs,90670,33.933565,-118.062611,Female,No,No,No,2,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,168.5,No,0,
5090-EMGTC,Beverly Hills,90210,34.099891,-118.414338,Female,No,Yes,No,59,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,No,0,
5089-IFSDP,Huntington Beach,92647,33.723579,-118.005441,Female,No,Yes,No,58,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,6144.55,Yes,1,Product dissatisfaction
5087-SUURX,Yorba Linda,92887,33.884073,-117.732197,Female,No,Yes,No,18,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,Yes,1,Lack of self-service on Website
5084-OOVCJ,Canyon Dam,95923,40.171312,-121.120605,Female,No,Yes,Yes,17,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No,0,
5081-NWSUP,San Jose,95122,37.32886,-121.834567,Female,No,No,No,10,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,0,
5077-DXTCG,Challenge,95925,39.461768,-121.195825,Female,No,No,No,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,Yes,1,Network reliability
5076-YVXCM,Tupman,93276,35.316263,-119.402559,Male,No,No,No,51,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,0,
5074-FBGHB,Freedom,95019,36.936228,-121.785559,Male,No,No,No,64,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,No,0,
5073-WXOYN,Belmont,94002,37.509366,-122.306132,Female,No,No,No,60,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,Yes,1,Competitor offered more data
5073-RZGBK,West Sacramento,95691,38.627951,-121.593287,Female,No,Yes,Yes,50,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,No,0,
5071-FBJFS,Redding,96001,40.587919,-122.464732,Female,No,Yes,Yes,4,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No,0,
5067-XJQFU,Los Angeles,90067,34.057496,-118.413959,Male,Yes,Yes,No,66,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.45,7076.35,No,0,
5067-WJEUN,Bakersfield,93308,35.559617,-118.925185,Male,No,Yes,Yes,67,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,No,0,
5062-CJJKH,Burbank,91505,34.174215,-118.345928,Male,No,Yes,Yes,25,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,0,
5061-PBXFW,San Jose,95129,37.305622,-122.000887,Female,No,Yes,Yes,32,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No,0,
5060-TQUQN,Rancho Cucamonga,91701,34.132275,-117.611478,Male,No,Yes,Yes,30,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.55,2570.2,No,0,
5057-LCOUI,Nipomo,93444,35.050345,-120.489599,Female,No,No,No,39,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,Yes,1,Attitude of support person
5056-FIMPT,Sacramento,95824,38.517295,-121.439819,Female,No,No,Yes,43,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106,4532.3,No,0,
5055-MGMGF,Half Moon Bay,94019,37.45567,-122.407992,Female,No,Yes,No,65,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,0,
5055-BRMNE,Friant,93626,37.027663,-119.69056,Female,No,Yes,Yes,67,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,No,0,
5054-IEXZT,Jacumba,91934,32.649787,-116.2237,Male,No,No,No,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,Attitude of support person
5052-PNLOS,Echo Lake,95721,38.851842,-120.076204,Male,No,No,No,3,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,Yes,1,Don't know
5049-MUBWG,Carmel By The Sea,93921,36.554618,-121.922239,Male,No,No,No,26,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75,1908.35,No,0,
5047-LHVLY,Los Angeles,90020,34.066367,-118.309868,Male,Yes,No,No,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,Yes,1,Extra data charges
5046-NUHWD,Hacienda Heights,91745,33.998471,-117.973758,Female,Yes,Yes,No,29,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45,1228.65,No,0,
5044-LRQAQ,Ladera Ranch,92694,33.569186,-117.640055,Female,No,Yes,No,7,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,0,
5043-TRZWM,Los Angeles,90022,34.02381,-118.156582,Female,No,No,No,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,
5038-ETMLM,Sacramento,95823,38.475465,-121.443625,Female,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,No,0,
5035-PGZXH,Chico,95926,39.745712,-121.84333,Female,No,No,No,56,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,0,
5035-BVCXS,Loyalton,96118,39.637471,-120.226338,Male,No,No,No,11,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9,866.4,No,0,
5032-USPKF,Indio,92203,33.752938,-116.230055,Female,No,No,No,38,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,No,0,
5032-MIYKT,Weott,95571,40.310119,-123.909449,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,0,
5028-GZLDO,Moraga,94556,37.827946,-122.107185,Male,No,No,No,2,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,1,Service dissatisfaction
5027-YOCXN,Cardiff By The Sea,92007,33.015866,-117.272254,Male,No,Yes,No,51,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,No,0,
5027-XWQHA,Ukiah,95482,39.134075,-123.23422,Male,No,No,No,6,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes,1,Network reliability
5027-QPKTE,Modesto,95350,37.671806,-121.007575,Male,No,Yes,No,7,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,451.1,Yes,1,Lack of affordable download/upload speed
5022-KVDQT,Woodland Hills,91364,34.153733,-118.593408,Male,No,No,No,27,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,No,0,
5022-JNQEQ,Esparto,95627,38.834469,-122.127193,Female,No,Yes,Yes,9,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,No,0,
5020-ZSTTY,El Cajon,92020,32.79697,-116.969082,Female,Yes,No,No,54,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,1,Long distance charges
5019-GQVCR,Westlake Village,91361,34.130992,-118.894673,Male,Yes,No,No,43,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,No,0,
5018-LXQQG,Torrance,90505,33.807882,-118.347957,Female,No,Yes,Yes,30,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,0,
5018-GWURO,Novato,94949,38.067204,-122.524004,Female,No,Yes,No,56,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,No,0,
5016-IBERQ,Simi Valley,93063,34.296813,-118.685703,Male,No,Yes,No,23,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,No,0,
5016-ETTFF,Los Angeles,90016,34.028331,-118.354338,Male,No,No,No,10,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,Service dissatisfaction
5014-WUQMG,Hornbrook,96044,41.962127,-122.527696,Male,No,Yes,Yes,47,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,No,0,
5013-SBUIH,Stockton,95202,37.959706,-121.287669,Female,No,No,No,50,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.65,5551.15,Yes,1,Competitor had better devices
5012-YSPJJ,Nubieber,96068,41.082472,-121.195215,Male,No,Yes,Yes,31,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.35,1647,No,0,
5010-IPEAQ,Escalon,95320,37.818543,-121.006907,Female,No,Yes,Yes,67,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,No,0,
5003-XZWWO,Capistrano Beach,92624,33.458754,-117.665104,Male,No,Yes,No,71,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.2,5956.85,No,0,
5002-GCQFH,Hercules,94547,37.991259,-122.214945,Male,No,Yes,No,49,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,No,0,
4999-IEZLT,Susanville,96130,40.559177,-120.612113,Male,No,No,No,66,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),29.45,1983.15,No,0,
4998-IKFSE,Phelan,92371,34.441123,-117.537886,Female,No,No,No,30,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,0,
4994-OBRSZ,Weed,96094,41.465121,-122.380947,Male,No,No,Yes,14,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,No,0,
4993-JCRGJ,Holtville,92250,32.811001,-115.152865,Male,No,No,No,26,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2281.6,No,0,
4992-LTJNE,Cantua Creek,93608,36.488056,-120.407691,Male,No,Yes,No,72,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.3,3983.6,No,0,
4989-LIXVT,Santa Monica,90404,34.026334,-118.474222,Male,Yes,No,No,68,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,0,
4988-IQIGL,Canoga Park,91304,34.224377,-118.632656,Male,Yes,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,Lack of self-service on Website
4987-GQWPO,Huntington Beach,92647,33.723579,-118.005441,Male,No,No,No,17,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,No,0,
4983-CLMLV,Escondido,92027,33.141265,-116.967221,Female,No,Yes,No,52,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,No,0,
4983-CCWMC,Creston,93432,35.480896,-120.469476,Male,No,No,No,3,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,0,
4981-FLTMF,Springville,93265,36.245926,-118.693138,Female,No,Yes,Yes,57,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,No,0,
4976-LNFVV,Daly City,94015,37.680844,-122.48131,Male,Yes,Yes,No,19,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,0,
4973-RLZVI,Hornbrook,96044,41.962127,-122.527696,Female,No,No,No,30,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,No,0,
4973-MGTON,Topaz,96133,38.636052,-119.489162,Female,No,Yes,No,71,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,No,0,
4971-PUYQO,Campo,91906,32.673483,-116.472863,Female,No,No,No,27,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,1,Don't know
4967-WPNCF,Huron,93234,36.217864,-120.080117,Male,No,No,No,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.7,4464.8,No,0,
4959-JOSRX,La Puente,91744,34.031441,-117.936436,Female,No,Yes,No,2,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,1,Lack of affordable download/upload speed
4958-XCBDQ,Victorville,92394,34.567058,-117.362329,Male,Yes,No,No,35,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,1,Competitor offered more data
4958-GZWIY,North Palm Springs,92258,33.906496,-116.569499,Male,No,Yes,No,7,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,1,Don't know
4957-TREIR,Stratford,93266,36.175255,-119.813805,Male,No,No,No,3,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,0,
4957-TIALW,Corona,92880,33.918043,-117.617809,Female,No,No,No,15,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010,No,0,
